speaker,start,end,text
SPEAKER_08,3145.46,3146.18,Here's the problem.
SPEAKER_08,3146.18,3151.16,We said from the beginning of this debate that we're happy to prosecute for the physical crime of hurt in itself.
SPEAKER_08,3151.16,3162.44,The problem with that case is that they were never able to prove structural reasons why all forms of right-wing populist speech will always and necessarily result in hate crimes coming from the outside of the House.
SPEAKER_08,3162.48,3167.72,"There might be a certain correlation, but no definite causation coming from the outside of the House."
SPEAKER_08,3167.72,3170.42,"So yes, we agree, this debate is about a balance of rights."
SPEAKER_08,3170.42,3172.86,There are boundaries to what is acceptable in democracy.
SPEAKER_08,3172.86,3175.18,But this is the boundary we need to accept.
SPEAKER_08,3175.18,3182.5,"For too long, we have remained in our neoliberal consensus, and we ought to expand the boundary of opinions that these people have access to."
SPEAKER_08,3182.5,3183.74,Second point of contention.
SPEAKER_06,3183.74,3185.16,"Before that, yes."
SPEAKER_06,3185.16,3192.86,"Why, when we stop people from running on a populist platform, will they not choose to appeal to these forgotten individuals on a purely right-leaning platform?"
SPEAKER_08,3192.86,3205.2,"No, because the only way you can truly and genuinely represent these people's beliefs is to use the same populist rhetorics that actually represent how disgusted they are with the current rate of globalisation and unfettered capitalism."
SPEAKER_08,3205.2,3208.96,They say that the current system of right-wing populism has a disparate coalition.
SPEAKER_08,3208.96,3213.04,But they say in the same speech that there's economic dislocation which binds them all together.
SPEAKER_08,3213.04,3213.74,Here's the thing.
SPEAKER_08,3213.74,3216.32,"No one is saying we're only going to have a single policy, right?"
SPEAKER_08,3216.32,3221.44,Many of these politicians can practice being a right-wing populist politician and craft better policies in the long term.
SPEAKER_08,3221.44,3233.6,"But the important point here is that if so many people are affected by economic dislocation, regardless of whether you eventually get the policy, I think it's important that these voices are at least heard in Parliament through these politicians to begin with."
SPEAKER_08,3233.6,3234.52,"No, thank you."
SPEAKER_08,3234.52,3238.78,"Furthermore, we say that racist speech was still valuable in a democracy."
SPEAKER_08,3238.78,3242.4,"Firstly, because not everyone has access to the same education you had."
SPEAKER_08,3242.4,3248.96,"Most of us in this room, probably in a debate speech, once said something that was insensitive when we talked about women's rights on minorities."
SPEAKER_08,3248.96,3253.94,We were fortunate enough that a debate coach told us that that was wrong and to never say that again.
SPEAKER_08,3253.94,3258.38,"Unfortunately for many people living in the Rust Belt, they did not have access to that kind of education."
SPEAKER_08,3258.38,3262.06,I think it's wrong for you to punish people for their vocabulary and tone.
SPEAKER_08,3262.06,3264.7,"But second of all, it's an important signalling effect."
SPEAKER_08,3264.7,3277.62,We think that saying that we should have a massive overhaul of the immigration system compared to all immigrants should get out now are two very different opinions because the latter shows how much disgust and how much intensity you believe in those opinions.
SPEAKER_08,3277.62,3281.0,And that quality is important for us to present as well.
SPEAKER_08,3281.0,3286.84,"That's why when they wanted to have a substandard about the sanctity of institutions, I think it's good that we criticise institutions."
SPEAKER_08,3286.84,3291.42,"When these institutions are dominated by the elite, we ought to criticise them as well."
SPEAKER_08,3291.42,3293.62,But here's the fundamental problem with their case.
SPEAKER_08,3293.62,3300.36,"They assume that these beliefs are super imposed by politicians, that otherwise these people would not have had these ideas."
SPEAKER_08,3300.36,3301.88,This is incredibly false.
SPEAKER_08,3302.02,3308.84,"Those racist beliefs that they talked about are understandable aspects of human nature that are in response to economic hardship, right?"
SPEAKER_08,3308.84,3310.7,People see this all around them.
SPEAKER_08,3310.7,3316.36,"Let's not kid ourselves and pretend like the Philippines isn't dominated by a significant number of Chinese businessmen, right?"
SPEAKER_08,3316.36,3322.46,Let's not pretend that there's no genuine relationship between migrant influence and wage decrease for these individuals.
SPEAKER_08,3322.46,3324.14,These are things that politicians tell you.
SPEAKER_08,3324.14,3328.58,These are things that people observe in their daily basis and make those connections for themselves.
SPEAKER_08,3328.58,3336.02,"So at the point in which their only policy is to remove politicians parroting these ideas, they don't actually solve the root cause of this problem."
SPEAKER_08,3336.02,3346.92,"In contrast, they force people into WhatsApp groups, into Facebook groups, into the same echo chambers that they think are so horrible, without the same defamation lawsuits that they think can be used to regulate these opinions."
SPEAKER_08,3346.92,3360.88,"That is why when they were never able to engage with the analysis of ordinary Americans, ordinary people on the ground and what their policy would do to them, they also have lost this debate because they never presented us a meaningful solution and mechanism to the problems they've identified."
SPEAKER_08,3360.88,3363.48,"But lastly, why all opinions are under threat."
SPEAKER_08,3363.48,3368.26,"The only response you get to this is, but you still have defamation lawsuits, so that's really bad."
SPEAKER_08,3368.26,3369.08,Here's the thing.
SPEAKER_08,3369.08,3372.32,"Obviously, defamation lawsuits are a lot more restricted within the status quo."
SPEAKER_08,3372.32,3380.56,"The kind of criteria are a lot more stricter compared to five words or five ideas you give us, or the generic idea of right-wing populism."
SPEAKER_08,3380.56,3384.86,"And furthermore, it's not even a criminal case which is prosecuted, which your policy does."
SPEAKER_08,3384.86,3390.42,But the important thing you take away from this is that necessarily all of this is subjective and context-specific.
SPEAKER_08,3390.42,3395.1,Jeremy Corbyn might very well say that the inflow of immigrants might reduce labour status for every single person.
SPEAKER_08,3395.1,3396.32,He in fact did say that.
SPEAKER_08,3396.32,3398.02,But is he a right-wing populist?
SPEAKER_08,3398.02,3398.3,No.
SPEAKER_08,3398.3,3402.18,This reveals to you how many of the statements that are made are context-specific.
SPEAKER_08,3402.18,3404.3,It requires you to know what's going to happen.
SPEAKER_08,3404.3,3413.0,"There was no response, therefore, to all of analysis about prosecutorial discretion, how the Attorney General can make decisions of which political dissidents to take out."
SPEAKER_08,3413.0,3417.14,This is a very dangerous power for us to give governments to begin with.
SPEAKER_08,3417.14,3433.46,"For all of these reasons, it's outside that understands that these people are victims that need to be protected."
,3433.46,3433.46,Silence oppression.
SPEAKER_03,3434.3,3440.58,is The third opposition speaker spent 8 minutes 16 seconds.
SPEAKER_03,3440.58,3444.08,I thank the third opposition speaker for their speech.
SPEAKER_03,3444.08,3447.52,We now move to the four minutes concluding reply speeches.
SPEAKER_03,3447.52,3457.56,"To deliver the opposition's reply speech, please welcome Brian W. Members of the House, violence isn't just physical."
SPEAKER_10,3457.56,3463.98,Violence comes from an empty stomach where you have no more money to buy food because immigrants have taken away your jobs.
SPEAKER_10,3463.98,3469.88,Violence comes from anxiety over the future of your children because you do not know if you will be able to send them to college.
SPEAKER_10,3469.88,3479.78,"I think that for far too long, the political establishment has enacted acts of violence against one-third of people in America and around the world."
SPEAKER_10,3479.78,3483.84,"We have taken away their jobs, their livelihoods, and their dignity."
SPEAKER_10,3483.84,3487.66,And our team affirmative wants to take away their voices too.
SPEAKER_10,3487.66,3489.46,We do not stand for that.
SPEAKER_10,3489.46,3498.1,Let us look at the two words that emerged at the end of this debate and understand how exactly team affirmative's world was oppressive and chilling.
SPEAKER_10,3498.1,3501.98,"In the world of team affirmative, they do not understand what is happening in politics."
SPEAKER_10,3501.98,3507.62,They do not understand how the centrist consensus has been created ever since Blair and Clinton.
SPEAKER_10,3507.62,3537.92,"However, ever since that consensus was created, millions of people around told you right from first, the structural incentives for people to remain in the centre, of how the structural incentives means that if you're slightly to the right of the centre, you can capture all the voters on the right, and therefore there is no incentive to move further to the right once this consensus has been created."
SPEAKER_10,3537.92,3541.14,And that is why we don't actually know where they're drawing the line.
SPEAKER_10,3541.14,3548.28,What exactly is the line between a right-wing person who is not that racist and a right-wing populist who is a bit more racist but represents different views?
SPEAKER_10,3548.28,3549.8,Where exactly do they draw the line?
SPEAKER_10,3549.8,3554.18,"I would suggest that if their main harm is minorities, on their side, they have to err on the side of caution."
SPEAKER_10,3554.18,3560.3,They have to take away a huge swath of views that legitimately represent what these individuals stand for.
SPEAKER_10,3560.3,3564.66,"And to be clear, in team affirmative's world, it is not only about people running for office."
SPEAKER_10,3564.66,3574.86,"It is about your ability to express your deeply held beliefs, to express your discontent with a political elite that has neglected you, to show that you are disgusted, that they have left you behind."
SPEAKER_10,3574.86,3576.38,So it is not about just running for office.
SPEAKER_10,3576.38,3579.0,Don't let their third speaker misrepresent our case.
SPEAKER_10,3579.0,3584.16,"In the world of team affirmative, they stand for expression, but not too much, just so you can't cause violence."
SPEAKER_10,3584.16,3610.56,"But then we told them, that's a pretty draconian world Many people call other things many other people's names There are many acts that cause violence in the world today On the other side, they have subjective criteria In the world of team affirmative That allow governments to abuse it They say, ah, but you have laws on your side too So it's a bit different No, I would suggest the difference is that on our side We are willing to err on the side of free speech Whereas on your side, you told us very clearly That in Team England's world, they are going to err on the side of caution because minorities are the priority in this debate."
SPEAKER_10,3610.56,3613.5,"We think that on their side, they exercise a chilling effect on discourse."
SPEAKER_10,3613.5,3614.4,But you know what?
SPEAKER_10,3614.4,3617.66,"If their problem is about minorities, I think they are harmed in the world of Team England."
SPEAKER_10,3617.66,3620.56,"Because in my substantive, I told you very clearly about the moderating effect."
SPEAKER_10,3620.56,3624.86,"Now, they just gave a one-line assertion back in third speaker that, oh, it's when they come into power."
SPEAKER_10,3624.86,3625.28,No.
SPEAKER_10,3625.28,3633.98,I told you about that structural incentives that these individuals have to moderate and how you disempower the people who take away the racist and anti-Semitic rhetoric that you don't like.
SPEAKER_10,3633.98,3637.1,"So in the world of team affirmative, that happens even more."
SPEAKER_10,3637.1,3640.64,So let us escape the world of team affirmative and go to the world of team opposition.
SPEAKER_10,3640.64,3643.48,The world of team opposition was very clear on our stance.
SPEAKER_10,3643.48,3645.52,We believe that these individuals need a voice.
SPEAKER_10,3645.52,3649.96,They need someone to stand up for them and they need someone to be there to represent their views.
SPEAKER_10,3650.06,3660.24,"We understood that sometimes unplathable language is the only way for these individuals to express their views because it expresses the colour, the tone, the intensity and the beliefs they have."
SPEAKER_10,3660.26,3666.5,"Analysis we gave from first, not responded to in all three speakers and it would be a bit too late if they tried to respond in reply."
SPEAKER_10,3666.5,3670.94,"In the word of opposition, we understood that we are prosecuting violent acts, and therefore that is not part of the debate."
SPEAKER_10,3670.94,3675.98,We understood that the true victims here are the individuals who have been left behind.
SPEAKER_10,3675.98,3679.16,"I want all of you to ask yourselves, why do you debate?"
SPEAKER_10,3679.16,3682.3,I think all of us debate because we believe in what we do.
SPEAKER_10,3682.3,3685.9,"We believe in the power of words, we believe in the power of discourse."
SPEAKER_10,3685.9,3687.66,We believe in the power of speech.
SPEAKER_10,3687.66,3690.32,But this is a power that we should not just keep to ourselves.
SPEAKER_10,3690.32,3699.7,"This is a power that we should give to people who we do not agree with, people who have been left behind and for whom speech is the one way they can reclaim their dignity."
SPEAKER_10,3699.7,3703.26,We understood on Team Opposition that silence is oppression.
SPEAKER_10,3703.26,3716.22,We are very proud to oppose.
SPEAKER_03,3716.22,3723.86,The opposition reply speaker spent 4 minutes 11 seconds.
SPEAKER_03,3723.86,3738.34,"And now to conclude the case for the proposition and the debate as a whole, please welcome Edward Bracey."
SPEAKER_07,3738.34,3747.04,"The reason side opposition lost this debate is that I've said some dodged stuff in my time, but Lewis and Fish pointed out time and time again, and I stopped saying that stuff."
SPEAKER_07,3747.04,3754.32,But nobody tells Donald or Duterte that saying that Mexicans are rapists or that you can grab women by whatever is unacceptable.
SPEAKER_07,3754.32,3768.18,"And in fact, when he says it, when he gets cheers, when he takes votes from legitimate politicians, he not only poisons democracy, but he makes people feel afraid, he makes people feel worthless, and he violates their rights on a fundamental level."
SPEAKER_07,3768.18,3770.4,Two questions when adjudicating this debate.
SPEAKER_07,3770.4,3771.56,"First, legitimacy."
SPEAKER_07,3771.56,3773.28,"Second of all, outcomes for the public."
SPEAKER_07,3773.28,3776.02,"On legitimacy, the proposition thrust went like this."
SPEAKER_07,3776.02,3783.44,"We said that there existed a balance, and if the existence of one group led to the fundamental abuse of another, that was unacceptable."
SPEAKER_07,3783.44,3787.86,"But they said, oh, but these people don't actually feel fear because, you know, they retweet things the whole time."
SPEAKER_07,3787.86,3789.28,"We said, is that a joke?"
SPEAKER_07,3789.28,3790.48,"No, no, guys, you're right."
SPEAKER_07,3790.48,3795.8,Women don't feel fear when they are terrified of being raped by an army that Duterte says is legitimate.
SPEAKER_07,3795.8,3806.38,Muslim men and women in the United States don't feel fear when they see on their screens night after night people and families just like theirs being beaten in the streets in the aftermath of Trump's election.
SPEAKER_07,3806.38,3808.96,"But they came back and said, ah, we can prosecute for these crimes."
SPEAKER_07,3808.96,3815.54,"We pointed out not only that we already prosecute for these crimes and racial hatred still happens, but second of all, that is after the fact."
SPEAKER_07,3815.54,3821.12,"If a group leads to abuse, irrespective of whether you then prosecute that abuse, that group is illegitimate."
SPEAKER_07,3821.12,3826.36,"But they then said, ah, you constrict the fundamental rights of individuals to access democracy."
SPEAKER_07,3826.36,3827.46,We have three responses here.
SPEAKER_07,3827.46,3829.42,"We said, first, that is factually inaccurate."
SPEAKER_07,3829.44,3833.96,"If you look at the early debates between Cruz and Rubio, they are talking about exactly the issues you discussed."
SPEAKER_07,3833.96,3835.9,They're talking about tighter immigration controls.
SPEAKER_07,3835.9,3839.28,They're talking about how we distribute welfare to the most vulnerable.
SPEAKER_07,3839.28,3840.62,"But second of all, we took them at their best."
SPEAKER_07,3840.62,3845.06,"We said, okay, why don't you have individuals stepping in to replace these people?"
SPEAKER_07,3845.18,3848.76,"Because Macron's party is only one year old, and why would you not step into the void?"
SPEAKER_07,3848.76,3854.0,"And they said, ah, crucially, the language that these people use is what means they are the only people that can do it."
SPEAKER_07,3854.0,3860.24,"We asked them in a POI, why do Mexicans have to be characterized as rapists for us to have a discussion about immigration?"
SPEAKER_07,3860.24,3869.52,"Now, the fact that they could not reply to that, and they could not tell you fundamentally why that language of abuse and that language of intimidation is so essential is part and parcel of the reason they lost today's debate."
SPEAKER_07,3869.52,3878.08,The third thing we put into this was we said this is contingent insofar as there's no point having your representation is not functional if that representation does not bring anything for you.
SPEAKER_07,3878.08,3890.38,And that's the point at which the fact that they did not engage with our first speaker's analysis about broad but shallow coalitions that operate under a veneer of legitimacy that trick people into thinking that they're being represented but are not is so problematic.
SPEAKER_07,3890.38,3892.84,"But we said, okay, you want to talk about democracy and rights?"
SPEAKER_07,3892.84,3899.76,Let's talk about the fundamental abuse of the rights of everyone else in a democracy to make fair and free democratic choices and have that as undermined.
SPEAKER_07,3899.76,3906.04,"And if you check your notes, I think you'll find they did not respond to four minutes of analysis from our second speaker."
SPEAKER_07,3906.04,3907.3,"Problematic, to say the least."
SPEAKER_07,3907.3,3909.68,"Second area of this debate, outcomes for the public."
SPEAKER_07,3909.68,3911.26,The proposition line went as follows.
SPEAKER_07,3911.26,3920.66,"In our first speech, in our second argument, we told you that it is harder to address the issues that they claim to care about because you spread people so thin across this coalition."
SPEAKER_07,3920.66,3923.52,"And we told you that factually, this is not happening."
SPEAKER_07,3923.52,3925.2,Policies are being passed like the Muslim ban.
SPEAKER_07,3925.2,3927.72,Policies are being passed like banning trans people from the army.
SPEAKER_07,3927.72,3938.62,"And the that fact 28%, only 28% of the United States public continues to support Trump is indicative of the fact that he does not have the tools to empower people and give them what they want."
SPEAKER_07,3938.62,3943.4,"They did not respond to this argument at any stage, but they ran their own principle about representation."
SPEAKER_07,3943.4,3945.02,We asked you a fundamental question.
SPEAKER_07,3945.02,3949.62,Is representation meaningful if that person doesn't want to do what you want them to do?
SPEAKER_07,3949.62,3955.06,"And for all the arguments they threw out in their second speech and then dropped about shilling effects, about less creditable news sources."
SPEAKER_07,3955.06,3958.56,"By the way, what is a less creditable news source than Breitbart?"
SPEAKER_07,3958.56,3960.9,They could not engage with the core tenet of this debate.
SPEAKER_07,3960.9,3964.04,That was how do we provide for people issues that they actually need?
SPEAKER_07,3964.04,3969.74,"And the last thing they threw out right at the end in their third speech is, ah, these people will be encouraged to moderate."
SPEAKER_07,3969.74,3972.86,"Because yeah, you're right, Trump has really moderated himself since he got into power."
SPEAKER_07,3972.86,3974.06,He's stopped saying all these horrific things.
SPEAKER_07,3974.06,3975.64,He's stopped banning Muslims from countries.
SPEAKER_07,3975.64,3976.8,He's stopped cracking down on people.
SPEAKER_07,3976.8,3980.54,He's stopped cutting welfare to find me mentally the most vulnerable.
SPEAKER_07,3980.54,3984.44,"You're right, Duterte hasn't encouraged his army to go out and wait and rape women."
SPEAKER_07,3984.44,3986.26,"Oh wait, that is the status quo."
SPEAKER_07,3986.26,3996.88,"That is the reality they had to defend this debate, and that is why they lost."
SPEAKER_03,3996.88,4003.92,The proposition reply speaker spent 4 minutes 10 seconds.
SPEAKER_03,4003.92,4005.98,Thank you to all speakers for this debate.
SPEAKER_03,4005.98,4059.64,The judges are now going to deliberate in a separate room and make get feedback and the debate and announce the winning team.
SPEAKER_04,4059.64,4064.68,"First of all, as finals goes, this is one of the better finals we've had in several years."
SPEAKER_04,4064.68,4073.6,So congratulations to both teams.
SPEAKER_04,4073.6,4076.88,"Excellent across the board in style, content, and strategy."
SPEAKER_04,4076.88,4079.58,So I'll go through them one by one.
SPEAKER_04,4079.58,4090.0,This was one debate for Had style.
SPEAKER_04,4090.0,4102.26,"a slight stylistic advantage to another team, and in fact, it actually swayed the debate for some adjudicators, particularly the use of emotive language to prove the point."
SPEAKER_04,4102.26,4108.4,"In terms of strategy, we did think that teams focused on the right things, allocated enough time to arguments."
SPEAKER_04,4108.4,4114.48,"It was a dynamic debate that consistently evolved and shifted grounds, so that's not an issue, right?"
SPEAKER_04,4114.48,4120.0,"So the issue for today's debate is really content, and we looked at that in several issues."
SPEAKER_04,4120.0,4122.12,First is the question of legitimacy.
SPEAKER_04,4122.12,4123.56,Can you limit free speech?
SPEAKER_04,4123.56,4125.76,The answer of both sides is yes.
SPEAKER_04,4125.76,4129.42,But the extent of that limitation became where the debate boiled down to.
SPEAKER_04,4129.42,4151.26,"Prop says this speech is potentially harmful, and they proved it with compelling examples which swayed some of the panelists around issues like Trump, political parties in Europe, and my personal favorite, Duterte."
SPEAKER_04,4151.26,4158.48,"Opposition counters this by saying, sure, if the speech is harmful, then punish the action, not the speech."
SPEAKER_04,4158.48,4161.1,And they said correlation is not cassation.
SPEAKER_04,4161.1,4164.46,We didn't feel this was significantly forwarded in the round.
SPEAKER_04,4164.46,4171.34,"We felt that there might be a slight advantage on the legitimacy question to the proposition, but there are other issues in the round."
SPEAKER_04,4171.34,4173.26,So let's move on to the second issue.
SPEAKER_04,4173.26,4182.1,"On a question of minorities and marginalized groups, as you can tell, I'm not going to announce the result at the start."
SPEAKER_04,4182.1,4195.7,"So on minorities and marginalized groups, we felt that Proposition had very compelling arguments about what will happen to religious people, to women, when the speech propagates the kind of culture of hatred I see in my president."
SPEAKER_04,4195.7,4203.24,"This, we felt, was a wise move, and actually felt a lot of the panelists did feel that you actually won this part of the debate."
SPEAKER_04,4203.24,4220.74,"Some judges, however, saw it quite differently and looked at the metric that proposition used and said, if the metric is fear and violence, then marginalized sectors, people have been disenfranchised by globalization and the capitalist world, do experience the same degree of fear and violence."
SPEAKER_04,4220.74,4225.14,"And therefore, they should have a voice in these democratic institutions."
SPEAKER_04,4225.14,4229.96,"England says, well, it doesn't matter because if they represent you, the policies are a new ones."
SPEAKER_04,4229.96,4232.8,They pander to the least common denominator.
SPEAKER_04,4232.8,4238.02,"Essentially, there won't be any proper representation in the outcomes of the policy."
SPEAKER_04,4238.02,4241.82,"Singapore counters that by saying, well, maybe it's not coming from the politician."
SPEAKER_04,4241.82,4243.96,Maybe it's coming from the lived reality of people.
SPEAKER_04,4243.96,4245.96,That's why these things are so popular.
SPEAKER_04,4245.96,4255.78,"Things, for example, like jobs being gone, or people in a bit little of an exaggerated fashion starving or getting hungry."
SPEAKER_04,4255.78,4259.14,So these are individuals that Singapore was fighting for.
SPEAKER_04,4259.14,4262.46,Individuals have been left behind by centrist politics.
SPEAKER_04,4262.46,4271.6,"Singapore also says that if your standard is fear and violence, then the chilling effect that you will have on the opposition parties will be a massive problem."
SPEAKER_04,4271.6,4274.12,"What's going to happen, for example, to Corbyn?"
SPEAKER_04,4274.12,4282.36,"And to be fair to proposition, they did say that courts that you trust should be able to adjudicate these particular matters."
SPEAKER_04,4282.36,4291.42,But some judges didn't feel this was enough of a response because of the selective prosecution point that came in from the opposition bench.
SPEAKER_04,4291.42,4303.52,"England then came back and said that the discussion will be toxic and undemocratic, whereas this other side of the house said that, well, toxicity of the conversation conversation depends depends on on who's who's viewing viewing the the conversation."
SPEAKER_04,4303.52,4303.88,conversation.
SPEAKER_04,4303.58,4308.86,"For For a a lot lot of of these these individuals, individuals, that's that's the the language language that that best best represents represents their their emotions emotions and and feelings."
SPEAKER_04,4308.96,4309.34,feelings.
SPEAKER_04,4309.34,4323.32,"So it all boiled down to, and for most of the judges on 0.5 margins, which theme reduces fear, trepidation, and violence on the part of individuals, particularly the minorities concerned?"
SPEAKER_04,4323.32,4331.74,Most of the judges were persuaded that the working class is equally as hurt as most minorities.
SPEAKER_00,4331.74,4383.34,So in an come on stage to present trophy the to Singapore.
SPEAKER_01,4382.74,4409.94,"Ladies Team and gentlemen, your new champions, Singapore."
SPEAKER_01,4420.0,4427.1,world Juri akhirnya memutuskan Singapura menjadi pemenang Ajang World School Debating Championship 2017 ini.
SPEAKER_01,4427.1,4430.52,Selamat untuk kedua tim karena bisa sampai di Thank you.
SPEAKER_01,4430.52,4433.64,babak Grand Final WSDC 2017 ini.
SPEAKER_01,4433.64,4439.44,Dan selamat untuk tim Singapura yang akhirnya memenangkan Ajang ini.
SPEAKER_01,4439.44,4447.76,"Dengan berakhirnya Grand Final World School Debating Championship 2017 antara England dan, then will we end."
SPEAKER_01,4447.76,4467.42,"We will remember that at the of end the evening, at the 19.00 in the evening, you can watch the closing ceremony or the program-program that is very talented and talented."
SPEAKER_01,4467.42,4509.38,Majulah Pendidikan Indonesia dan Majulah Indonesia.
,4509.38,4509.38,you.
,,4509.38,Thank
