speaker,start,end,text
SPEAKER_10,2346.78,2347.0, very
SPEAKER_10,2347.0,2347.3, strongly
SPEAKER_10,2347.3,2347.56, in
SPEAKER_10,2347.56,2347.84, favour
SPEAKER_10,2347.84,2348.3, of
SPEAKER_10,2348.66,2348.68, Holocaust
SPEAKER_10,2348.68,2349.44, denial.
SPEAKER_10,2349.44,2349.72, We
SPEAKER_10,2349.72,2349.88, want
SPEAKER_10,2349.88,2350.06, this
SPEAKER_10,2350.06,2350.38, effect
SPEAKER_10,2350.38,2350.76, to
SPEAKER_10,2350.76,2351.56, continue.
SPEAKER_10,2351.56,2352.18," However,"
SPEAKER_10,2352.18,2352.46, the
SPEAKER_10,2352.46,2352.72, main
SPEAKER_10,2352.72,2352.96, reason
SPEAKER_10,2352.96,2353.18, why
SPEAKER_10,2353.18,2353.36, these
SPEAKER_10,2353.36,2353.56, leaders
SPEAKER_10,2353.56,2353.72, can
SPEAKER_10,2353.84,2354.04, engage
SPEAKER_10,2354.04,2354.18, in
SPEAKER_10,2354.18,2354.58, moderation
SPEAKER_10,2354.58,2355.06, is
SPEAKER_10,2355.06,2355.36, because
SPEAKER_10,2355.36,2355.54, they
SPEAKER_10,2355.54,2355.68, are
SPEAKER_10,2355.68,2356.02, currently
SPEAKER_10,2356.02,2356.24, trusted
SPEAKER_10,2356.24,2356.4, by
SPEAKER_10,2356.4,2356.54, their
SPEAKER_10,2356.54,2357.0, supporters
SPEAKER_10,2357.0,2357.4, as
SPEAKER_10,2357.4,2357.84," legitimate,"
SPEAKER_10,2358.72,2359.66, leaders.
SPEAKER_10,2358.72,2358.72, ideological
SPEAKER_10,2359.66,2359.92, When
SPEAKER_10,2359.92,2360.12, these
SPEAKER_10,2360.12,2360.32, leaders
SPEAKER_10,2360.32,2360.52, say
SPEAKER_10,2360.52,2360.62, that
SPEAKER_10,2360.62,2360.84, something
SPEAKER_10,2360.84,2361.0, is
SPEAKER_10,2361.0,2361.44," wrong,"
SPEAKER_10,2361.44,2361.58, their
SPEAKER_10,2361.58,2362.02, supporters
SPEAKER_10,2362.02,2362.38, trust
SPEAKER_10,2362.38,2362.68, it.
SPEAKER_10,2362.82,2362.94, But
SPEAKER_10,2362.94,2363.14, if
SPEAKER_10,2363.14,2363.3, the
SPEAKER_10,2363.3,2363.46, state
SPEAKER_10,2363.46,2364.02, itself
SPEAKER_10,2364.02,2364.5, starts
SPEAKER_10,2364.5,2364.66, to
SPEAKER_10,2364.66,2364.8, crack
SPEAKER_10,2364.8,2364.94, down
SPEAKER_10,2364.94,2365.06, on
SPEAKER_10,2365.06,2365.18, these
SPEAKER_10,2365.18,2365.34, forms
SPEAKER_10,2365.34,2365.5, of
SPEAKER_10,2365.5,2366.22, unsavory
SPEAKER_10,2366.22,2366.7," speech,"
SPEAKER_10,2366.9,2367.04, these
SPEAKER_10,2367.04,2367.26, leaders
SPEAKER_10,2367.26,2367.5, lose
SPEAKER_10,2367.5,2367.66, their
SPEAKER_10,2367.66,2368.02, moderating
SPEAKER_10,2368.02,2368.36, ability
SPEAKER_10,2368.52,2368.64, because
SPEAKER_10,2368.64,2368.76, it
SPEAKER_10,2368.76,2368.88, now
SPEAKER_10,2368.88,2369.06, looks
SPEAKER_10,2369.06,2369.14, like
SPEAKER_10,2369.14,2369.26, the
SPEAKER_10,2369.26,2369.48, state
SPEAKER_10,2369.48,2369.86, has
SPEAKER_10,2369.86,2370.24, forced
SPEAKER_10,2370.24,2370.36, them
SPEAKER_10,2370.36,2370.46, to
SPEAKER_10,2370.46,2370.62, make
SPEAKER_10,2370.62,2371.4, concessions.
SPEAKER_10,2371.58,2371.84, Any
SPEAKER_10,2371.84,2372.1, attempt
SPEAKER_10,2372.1,2372.26, to
SPEAKER_10,2372.26,2372.6, moderate
SPEAKER_10,2372.6,2372.98, now
SPEAKER_10,2372.98,2373.2, looks
SPEAKER_10,2373.2,2373.32, like
SPEAKER_10,2373.32,2373.42, it
SPEAKER_10,2373.42,2373.54, has
SPEAKER_10,2373.54,2373.7, been
SPEAKER_10,2373.7,2374.16, engineered
SPEAKER_10,2374.16,2374.5, by
SPEAKER_10,2374.5,2374.64, the
SPEAKER_10,2374.64,2375.0, liberal
SPEAKER_10,2375.0,2375.52, elite.
SPEAKER_10,2375.68,2375.9, So
SPEAKER_10,2375.9,2376.22, if
SPEAKER_10,2376.22,2376.3, they
SPEAKER_10,2376.3,2376.42, want
SPEAKER_10,2376.42,2376.52, to
SPEAKER_10,2376.52,2376.7, talk
SPEAKER_10,2376.7,2376.86, about
SPEAKER_10,2376.86,2377.18, making
SPEAKER_10,2377.18,2377.52, political
SPEAKER_10,2377.52,2377.8, speech
SPEAKER_10,2377.8,2378.34," better,"
SPEAKER_10,2378.42,2378.52, I
SPEAKER_10,2378.52,2378.62, think
SPEAKER_10,2378.62,2378.72, it
SPEAKER_10,2378.72,2378.84, is
SPEAKER_10,2378.84,2379.24, harmed
SPEAKER_10,2379.24,2379.58, on
SPEAKER_10,2379.58,2379.76, their
SPEAKER_10,2379.76,2379.98, side.
SPEAKER_10,2379.98,2380.04, If
SPEAKER_10,2380.04,2380.1, they
SPEAKER_10,2380.1,2380.18, want
SPEAKER_10,2380.18,2380.26, to
SPEAKER_10,2380.26,2380.44, talk
SPEAKER_10,2380.44,2380.64, about
SPEAKER_10,2380.64,2381.22, decreasing
SPEAKER_10,2381.22,2382.06," misaffirmation,"
SPEAKER_10,2382.08,2382.2, I
SPEAKER_10,2382.2,2382.3, think
SPEAKER_10,2382.3,2382.42, it
SPEAKER_10,2382.42,2382.54, is
SPEAKER_10,2382.54,2382.88, harmed
SPEAKER_10,2382.88,2383.28, on
SPEAKER_10,2383.28,2383.5, their
SPEAKER_10,2383.5,2383.94, side.
SPEAKER_10,2384.1,2384.26, From
SPEAKER_10,2384.26,2384.48, first
SPEAKER_10,2384.48,2384.74," speaker,"
SPEAKER_10,2384.74,2384.8, we
SPEAKER_10,2384.8,2384.88, were
SPEAKER_10,2384.88,2385.08, very
SPEAKER_10,2385.08,2385.5, clear.
SPEAKER_10,2385.7,2385.78, We
SPEAKER_10,2385.78,2385.94, stand
SPEAKER_10,2385.94,2386.06, by
SPEAKER_10,2386.06,2386.16, the
SPEAKER_10,2386.16,2386.54, baseline
SPEAKER_10,2386.54,2387.02, that
SPEAKER_10,2387.02,2387.56, silence
SPEAKER_10,2387.56,2388.04, is
SPEAKER_10,2388.04,2388.76, oppression.
SPEAKER_10,2389.0,2389.12, We
SPEAKER_10,2389.12,2389.8, oppose.
,2390.04,2390.04, We
,2390.04,2390.04, oppose.
SPEAKER_03,2398.56,2398.9, The
SPEAKER_03,2398.9,2399.22, second
SPEAKER_03,2399.22,2399.76, opposition
SPEAKER_03,2399.76,2400.32, speaker
SPEAKER_03,2400.0,2400.26, speaker
SPEAKER_03,2400.26,2400.78, spent
SPEAKER_03,2400.32,2400.76, spent
SPEAKER_03,2400.76,2401.06, eight
SPEAKER_03,2400.78,2401.06, eight
SPEAKER_03,2401.06,2401.66," minutes,"
SPEAKER_03,2401.06,2401.64," minutes,"
SPEAKER_03,2401.64,2402.02, seven
SPEAKER_03,2401.66,2402.02, seven
SPEAKER_03,2402.02,2403.02, seconds.
SPEAKER_03,2402.02,2403.2, seconds.
SPEAKER_03,2403.2,2405.08, I
SPEAKER_03,2404.74,2405.1, I
SPEAKER_03,2405.08,2405.32, thank
SPEAKER_03,2405.1,2405.32, thank
SPEAKER_03,2405.32,2405.46, the
SPEAKER_03,2405.32,2405.46, the
SPEAKER_03,2405.46,2405.68, second
SPEAKER_03,2405.46,2405.66, second
SPEAKER_03,2405.66,2406.1, opposition
SPEAKER_03,2405.68,2406.12, opposition
SPEAKER_03,2406.1,2406.48, speaker
SPEAKER_03,2406.12,2406.52, speaker
SPEAKER_03,2406.48,2406.86, for
SPEAKER_03,2406.52,2406.88, for
SPEAKER_03,2406.86,2407.08, their
SPEAKER_03,2406.88,2407.08, their
SPEAKER_03,2407.08,2407.7, speech.
SPEAKER_03,2407.08,2407.74, speech.
SPEAKER_03,2409.12,2409.3, And
SPEAKER_03,2409.3,2409.54, now
SPEAKER_03,2409.54,2409.7, to
SPEAKER_03,2409.7,2409.98, continue
SPEAKER_03,2409.98,2410.14, the
SPEAKER_03,2410.14,2410.34, case
SPEAKER_03,2410.34,2410.52, for
SPEAKER_03,2410.52,2410.68, the
SPEAKER_03,2410.68,2411.52," proposition,"
SPEAKER_03,2411.52,2411.76, please
SPEAKER_03,2411.76,2412.24, welcome
SPEAKER_03,2412.24,2412.78, Kenza
SPEAKER_03,2412.78,2413.5, Wilkes.
SPEAKER_05,2419.7,2419.82, You
SPEAKER_05,2419.82,2419.96," know,"
SPEAKER_05,2419.96,2420.04, the
SPEAKER_05,2420.04,2420.26, second
SPEAKER_05,2420.26,2420.54, speaker
SPEAKER_05,2420.54,2420.7, is
SPEAKER_05,2420.7,2420.96, right
SPEAKER_05,2420.96,2421.24, when
SPEAKER_05,2421.24,2421.34, he
SPEAKER_05,2421.34,2421.64, says
SPEAKER_05,2421.64,2421.9, that
SPEAKER_05,2421.9,2422.12, this
SPEAKER_05,2422.12,2422.2, is
SPEAKER_05,2422.2,2422.34, about
SPEAKER_05,2422.34,2422.66, people
SPEAKER_05,2422.66,2422.84, that
SPEAKER_05,2422.84,2423.1, don't
SPEAKER_05,2423.1,2423.38, have
SPEAKER_05,2423.78,2424.62, representation.
SPEAKER_05,2424.62,2424.98, But
SPEAKER_05,2424.98,2425.12, what
SPEAKER_05,2425.12,2425.3, side
SPEAKER_05,2425.3,2425.56, opposition
SPEAKER_05,2425.56,2425.74, has
SPEAKER_05,2425.74,2425.88, thus
SPEAKER_05,2425.88,2426.02, far
SPEAKER_05,2426.02,2426.38, failed
SPEAKER_05,2426.38,2426.54, to
SPEAKER_05,2426.54,2426.8, prove
SPEAKER_05,2426.8,2426.96, in
SPEAKER_05,2426.96,2427.08, this
SPEAKER_05,2427.08,2427.34, debate
SPEAKER_05,2427.34,2427.68, is
SPEAKER_05,2427.68,2428.04," why,"
SPEAKER_05,2428.58,2428.64, once
SPEAKER_05,2428.64,2428.82, these
SPEAKER_05,2428.82,2429.3, populists
SPEAKER_05,2429.3,2429.5, move
SPEAKER_05,2429.5,2429.72, out
SPEAKER_05,2429.72,2429.8, of
SPEAKER_05,2429.8,2429.92, the
SPEAKER_05,2429.92,2430.18, fore
SPEAKER_05,2430.18,2430.56, and
SPEAKER_05,2430.56,2430.74, stop
SPEAKER_05,2430.74,2431.26, poisoning
SPEAKER_05,2431.26,2431.46, the
SPEAKER_05,2431.46,2431.7, well
SPEAKER_05,2431.7,2431.92, of
SPEAKER_05,2431.92,2432.32, discussion
SPEAKER_05,2432.32,2432.52, that
SPEAKER_05,2432.52,2432.86, happens
SPEAKER_05,2432.86,2433.26, in
SPEAKER_05,2433.26,2433.76, democracies
SPEAKER_05,2433.76,2433.98, across
SPEAKER_05,2433.98,2434.16, the
SPEAKER_05,2434.16,2434.56," world,"
SPEAKER_05,2434.76,2435.02, while
SPEAKER_05,2435.02,2435.68, right
SPEAKER_05,2435.68,2436.06,-wing
SPEAKER_05,2436.06,2436.7, politicians
SPEAKER_05,2436.7,2437.08, cannot
SPEAKER_05,2437.08,2437.46, step
SPEAKER_05,2437.46,2437.68, in
SPEAKER_05,2437.68,2437.88, in
SPEAKER_05,2437.88,2438.08, their
SPEAKER_05,2438.08,2438.38, stead
SPEAKER_05,2438.38,2438.76, to
SPEAKER_05,2438.76,2439.18, support
SPEAKER_05,2439.18,2439.4, these
SPEAKER_05,2439.4,2439.64, people
SPEAKER_05,2439.64,2439.76, in
SPEAKER_05,2439.76,2439.82, a
SPEAKER_05,2439.82,2440.02, way
SPEAKER_05,2440.0,2440.44, that
SPEAKER_05,2440.16,2440.46, that
SPEAKER_05,2440.44,2440.7, does
SPEAKER_05,2440.46,2440.72, does
SPEAKER_05,2440.7,2440.9, not
SPEAKER_05,2440.72,2440.88, not
SPEAKER_05,2440.88,2441.38, contradict
SPEAKER_05,2440.9,2441.38, contradict
SPEAKER_05,2441.38,2441.76, all
SPEAKER_05,2441.38,2441.76, all
SPEAKER_05,2441.76,2441.88, of
SPEAKER_05,2441.76,2441.88, of
SPEAKER_05,2441.88,2442.04, the
SPEAKER_05,2441.88,2442.04, the
SPEAKER_05,2442.04,2442.32, five
SPEAKER_05,2442.04,2442.34, five
SPEAKER_05,2442.32,2442.7, reasons
SPEAKER_05,2442.34,2442.7, reasons
SPEAKER_05,2442.7,2442.84, that
SPEAKER_05,2442.7,2442.84, that
SPEAKER_05,2442.84,2442.92, we
SPEAKER_05,2442.84,2442.92, we
SPEAKER_05,2442.92,2443.14, told
SPEAKER_05,2442.92,2443.14, told
SPEAKER_05,2443.14,2443.48," you,"
SPEAKER_05,2443.14,2443.46," you,"
SPEAKER_05,2443.64,2443.88, these
SPEAKER_05,2443.66,2443.88, these
SPEAKER_05,2443.88,2444.62, populist
SPEAKER_05,2443.88,2444.62, populists
SPEAKER_05,2444.62,2445.02, behave
SPEAKER_05,2444.62,2445.0, behave
SPEAKER_05,2445.0,2445.46, that
SPEAKER_05,2445.02,2445.44, that
SPEAKER_05,2445.44,2446.0, undermine
SPEAKER_05,2445.46,2446.26, undermines
SPEAKER_05,2446.0,2447.22, democracy.
SPEAKER_05,2446.26,2447.18, democracy.
SPEAKER_05,2447.38,2447.6, Their
SPEAKER_05,2447.6,2448.0, last
SPEAKER_05,2448.0,2448.22, speaker
SPEAKER_05,2448.22,2448.42, wanted
SPEAKER_05,2448.42,2448.56, to
SPEAKER_05,2448.56,2448.7, stand
SPEAKER_05,2448.7,2448.84, up
SPEAKER_05,2448.84,2448.92, and
SPEAKER_05,2448.92,2449.26," say,"
SPEAKER_05,2449.42,2449.7," well,"
SPEAKER_05,2449.7,2449.84, you
SPEAKER_05,2449.84,2450.18, haven't
SPEAKER_05,2450.18,2450.44, shown
SPEAKER_05,2450.44,2450.66, your
SPEAKER_05,2450.66,2450.98, links
SPEAKER_05,2450.98,2451.34, to
SPEAKER_05,2451.34,2451.84, violence.
SPEAKER_05,2452.04,2452.24, Ladies
SPEAKER_05,2452.24,2452.4, and
SPEAKER_05,2452.4,2452.86," gentlemen,"
SPEAKER_05,2452.86,2453.14, that
SPEAKER_05,2453.14,2453.4, is
SPEAKER_05,2453.4,2453.72, fake
SPEAKER_05,2453.72,2454.06, news
SPEAKER_05,2454.06,2454.48, as
SPEAKER_05,2454.48,2454.6, we
SPEAKER_05,2454.6,2454.78, see
SPEAKER_05,2454.78,2455.06, it.
SPEAKER_05,2455.2,2455.36, Because
SPEAKER_05,2455.36,2455.6, all
SPEAKER_05,2455.6,2455.72, they
SPEAKER_05,2455.72,2455.88, wanted
SPEAKER_05,2455.88,2456.02, to
SPEAKER_05,2456.02,2456.14, put
SPEAKER_05,2456.14,2456.5, forward
SPEAKER_05,2456.5,2456.9, is
SPEAKER_05,2456.9,2457.18, model
SPEAKER_05,2457.18,2457.56, shape.
SPEAKER_05,2457.72,2457.9, What
SPEAKER_05,2457.9,2458.0, are
SPEAKER_05,2458.0,2458.16, your
SPEAKER_05,2458.16,2458.88, categories?
SPEAKER_05,2458.88,2459.14, How
SPEAKER_05,2459.14,2459.24, do
SPEAKER_05,2459.24,2459.34, we
SPEAKER_05,2459.34,2459.52, know
SPEAKER_05,2459.52,2459.68, if
SPEAKER_05,2459.68,2459.8, they're
SPEAKER_05,2459.8,2459.92, a
SPEAKER_05,2459.92,2460.44, populist?
SPEAKER_05,2460.5,2460.66, We
SPEAKER_05,2460.66,2460.78, give
SPEAKER_05,2460.78,2460.9, you
SPEAKER_05,2460.9,2461.26, five
SPEAKER_05,2461.26,2461.68, distinct
SPEAKER_05,2461.68,2462.08, reasons
SPEAKER_05,2462.08,2462.28, as
SPEAKER_05,2462.28,2462.34, to
SPEAKER_05,2462.34,2462.54, why
SPEAKER_05,2462.54,2462.72, we
SPEAKER_05,2462.72,2462.9, think
SPEAKER_05,2463.06,2463.3, these
SPEAKER_05,2463.3,2463.64, individuals
SPEAKER_05,2463.64,2463.82, are
SPEAKER_05,2463.82,2464.02, likely
SPEAKER_05,2464.02,2464.22, to
SPEAKER_05,2464.22,2464.44, fall
SPEAKER_05,2464.44,2464.76, into
SPEAKER_05,2464.76,2465.8, identifiable
SPEAKER_05,2465.8,2466.42, categories
SPEAKER_05,2466.42,2466.98, of
SPEAKER_05,2466.98,2467.4, being
SPEAKER_05,2467.4,2468.26, populist.
SPEAKER_05,2468.42,2468.54, But
SPEAKER_05,2468.54,2469.0," ultimately,"
SPEAKER_05,2469.0,2469.44, they
SPEAKER_05,2469.44,2469.8, wanted
SPEAKER_05,2469.8,2470.26, only
SPEAKER_05,2470.26,2470.42, to
SPEAKER_05,2470.42,2470.74, engage
SPEAKER_05,2470.74,2470.92, with
SPEAKER_05,2470.92,2471.02, the
SPEAKER_05,2471.02,2471.5, extreme
SPEAKER_05,2471.5,2471.82, end
SPEAKER_05,2471.82,2471.98, of
SPEAKER_05,2471.98,2472.1, our
SPEAKER_05,2472.1,2472.58," scale,"
SPEAKER_05,2472.58,2472.72, i
SPEAKER_05,2472.72,2472.92,.e.
SPEAKER_05,2472.92,2473.2, the
SPEAKER_05,2473.2,2473.52, banning
SPEAKER_05,2473.52,2473.62, of
SPEAKER_05,2473.62,2473.76, these
SPEAKER_05,2473.76,2474.18, individuals
SPEAKER_05,2474.18,2474.36, from
SPEAKER_05,2474.36,2474.62, running
SPEAKER_05,2474.62,2474.94, on
SPEAKER_05,2474.94,2475.04, the
SPEAKER_05,2475.04,2475.26, ballot
SPEAKER_05,2475.26,2475.68, box.
SPEAKER_05,2475.82,2476.16, Remember
SPEAKER_05,2476.16,2476.54, all
SPEAKER_05,2476.54,2476.74, of
SPEAKER_05,2476.74,2476.84, the
SPEAKER_05,2476.84,2477.04, other
SPEAKER_05,2477.04,2477.5, policies
SPEAKER_05,2477.5,2477.72, that
SPEAKER_05,2477.72,2477.82, we
SPEAKER_05,2477.82,2478.38," support,"
SPEAKER_05,2478.38,2478.6, like
SPEAKER_05,2478.6,2478.88, no
SPEAKER_05,2478.88,2479.46, platforming
SPEAKER_05,2479.46,2479.58, them
SPEAKER_05,2479.58,2479.88, at
SPEAKER_05,2479.88,2480.82," universities,"
SPEAKER_05,2480.82,2481.06, like
SPEAKER_05,2481.06,2481.4, stopping
SPEAKER_05,2481.4,2481.62, their
SPEAKER_05,2481.62,2481.92, social
SPEAKER_05,2481.92,2482.18, media
SPEAKER_05,2482.18,2482.54, pages
SPEAKER_05,2482.54,2482.96, from
SPEAKER_05,2482.96,2483.66, operating.
SPEAKER_05,2483.76,2483.9, These
SPEAKER_05,2483.9,2484.04, are
SPEAKER_05,2484.04,2484.32, all
SPEAKER_05,2484.32,2484.54, ways
SPEAKER_05,2484.54,2484.66, in
SPEAKER_05,2484.66,2484.78, which
SPEAKER_05,2484.78,2484.9, we
SPEAKER_05,2484.9,2485.02, can
SPEAKER_05,2485.02,2485.22, try
SPEAKER_05,2485.22,2485.46, and
SPEAKER_05,2485.46,2485.92, decrease
SPEAKER_05,2485.92,2486.12, the
SPEAKER_05,2486.12,2486.52, influence
SPEAKER_05,2486.52,2486.92, these
SPEAKER_05,2486.92,2487.36, populists
SPEAKER_05,2487.36,2487.52, are
SPEAKER_05,2487.52,2487.8, able
SPEAKER_05,2487.8,2488.12, to
SPEAKER_05,2488.12,2488.5, have.
SPEAKER_05,2488.6,2488.7, But
SPEAKER_05,2488.7,2489.24," finally,"
SPEAKER_05,2489.24,2489.42, when
SPEAKER_05,2489.42,2489.52, the
SPEAKER_05,2489.52,2489.72, last
SPEAKER_05,2489.72,2489.96, speaker
SPEAKER_05,2489.96,2490.16, wants
SPEAKER_05,2490.16,2490.3, to
SPEAKER_05,2490.3,2490.52, raise
SPEAKER_05,2490.52,2490.72, a
SPEAKER_05,2490.72,2490.94, point
SPEAKER_05,2490.94,2491.24, about
SPEAKER_05,2491.24,2491.48, the
SPEAKER_05,2491.48,2491.8, chilling
SPEAKER_05,2491.8,2492.34," effect,"
SPEAKER_05,2492.54,2493.16," ultimately,"
SPEAKER_05,2493.16,2493.38, that
SPEAKER_05,2493.38,2493.48, is
SPEAKER_05,2493.48,2493.66, far
SPEAKER_05,2493.66,2494.26, worse
SPEAKER_05,2494.26,2494.62, when
SPEAKER_05,2494.62,2495.0, debate
SPEAKER_05,2495.0,2495.26, cannot
SPEAKER_05,2495.26,2495.64, happen
SPEAKER_05,2495.64,2495.92, in
SPEAKER_05,2495.92,2496.4, nuanced
SPEAKER_05,2496.4,2496.68, and
SPEAKER_05,2496.68,2497.1, moderate
SPEAKER_05,2497.1,2497.52, ways
SPEAKER_05,2497.52,2497.88, like
SPEAKER_05,2497.88,2498.02, we
SPEAKER_05,2498.02,2498.3, have
SPEAKER_05,2498.3,2498.72, today.
SPEAKER_05,2498.88,2499.06, Because
SPEAKER_05,2499.06,2499.5," instead,"
SPEAKER_05,2499.5,2499.68, people
SPEAKER_05,2499.68,2499.82, are
SPEAKER_05,2499.82,2500.06, standing
SPEAKER_05,2500.0,2500.22, up
SPEAKER_05,2500.06,2500.24, up
SPEAKER_05,2500.22,2500.56, and
SPEAKER_05,2500.24,2500.56, and
SPEAKER_05,2500.56,2500.92, shouting
SPEAKER_05,2500.56,2500.9, shouting
SPEAKER_05,2500.9,2501.34, that
SPEAKER_05,2500.92,2501.36, that
SPEAKER_05,2501.34,2501.86, Mexicans
SPEAKER_05,2501.36,2501.84, Mexicans
SPEAKER_05,2501.84,2502.08, are
SPEAKER_05,2501.86,2502.08, are
SPEAKER_05,2502.08,2502.7, rapists.
SPEAKER_05,2502.08,2502.6, rapists.
SPEAKER_05,2502.7,2503.04, Three
SPEAKER_05,2502.84,2503.06, Three
SPEAKER_05,2503.04,2503.52, areas
SPEAKER_05,2503.06,2503.52, areas
SPEAKER_05,2503.52,2503.68, of
SPEAKER_05,2503.52,2503.68, of
SPEAKER_05,2503.68,2504.0, clash
SPEAKER_05,2503.68,2503.96, clash
SPEAKER_05,2503.96,2504.2, in
SPEAKER_05,2504.0,2504.2, in
SPEAKER_05,2504.2,2504.32, this
SPEAKER_05,2504.2,2504.3, this
SPEAKER_05,2504.3,2504.74, debate.
SPEAKER_05,2504.32,2504.86, debate.
SPEAKER_05,2504.86,2505.36," Firstly,"
SPEAKER_05,2504.96,2505.36," Firstly,"
SPEAKER_05,2505.36,2505.66, is
SPEAKER_05,2505.54,2505.66, is
SPEAKER_05,2505.66,2505.8, this
SPEAKER_05,2505.66,2505.8, this
SPEAKER_05,2505.8,2506.38, legitimate?
SPEAKER_05,2505.8,2506.46, legitimate?
SPEAKER_05,2506.46,2507.02," Secondly,"
SPEAKER_05,2506.6,2506.98," Secondly,"
SPEAKER_05,2506.98,2507.14, the
SPEAKER_05,2507.02,2507.14, the
SPEAKER_05,2507.14,2507.46, provision
SPEAKER_05,2507.14,2507.46, provision
SPEAKER_05,2507.46,2507.64, of
SPEAKER_05,2507.46,2507.64, of
SPEAKER_05,2507.64,2508.06, solutions
SPEAKER_05,2507.64,2508.06, solutions
SPEAKER_05,2508.06,2508.46, and
SPEAKER_05,2508.06,2508.46, and
SPEAKER_05,2508.46,2508.56, the
SPEAKER_05,2508.46,2508.56, the
SPEAKER_05,2508.56,2508.82, effects
SPEAKER_05,2508.56,2508.82, effects
SPEAKER_05,2508.82,2509.0, on
SPEAKER_05,2508.82,2509.0, on
SPEAKER_05,2509.0,2509.64, minorities.
SPEAKER_05,2509.0,2509.66, minorities.
SPEAKER_05,2509.96,2509.96, And
SPEAKER_05,2509.96,2510.4," thirdly,"
SPEAKER_05,2510.4,2510.52, the
SPEAKER_05,2510.52,2510.84, stability
SPEAKER_05,2510.84,2511.56, of
SPEAKER_05,2511.56,2512.34, democracy.
SPEAKER_05,2512.34,2512.6, So
SPEAKER_05,2512.6,2512.74, on
SPEAKER_05,2512.74,2512.84, the
SPEAKER_05,2512.84,2513.04, first
SPEAKER_05,2513.04,2513.16, of
SPEAKER_05,2513.16,2513.54," which,"
SPEAKER_05,2513.54,2513.84, is
SPEAKER_05,2513.84,2513.98, this
SPEAKER_05,2513.98,2514.44, legitimate?
SPEAKER_05,2514.64,2514.8, They
SPEAKER_05,2514.8,2515.14, stand
SPEAKER_05,2515.14,2515.28, up
SPEAKER_05,2515.28,2515.4, and
SPEAKER_05,2515.4,2515.52, give
SPEAKER_05,2515.52,2515.64, a
SPEAKER_05,2515.64,2515.92, principle
SPEAKER_05,2515.92,2516.08, that
SPEAKER_05,2516.08,2516.38, says
SPEAKER_05,2516.38,2516.82, free
SPEAKER_05,2516.82,2517.18, speech
SPEAKER_05,2517.18,2517.4, is
SPEAKER_05,2517.4,2517.76, valuable
SPEAKER_05,2517.76,2518.2, and
SPEAKER_05,2518.2,2518.48, these
SPEAKER_05,2518.48,2518.9, individuals
SPEAKER_05,2519.14,2519.26, need
SPEAKER_05,2519.26,2519.4, to
SPEAKER_05,2519.4,2519.52, be
SPEAKER_05,2519.52,2519.76, able
SPEAKER_05,2519.76,2519.92, to
SPEAKER_05,2519.92,2520.34, engage.
SPEAKER_05,2520.34,2520.76," No,"
SPEAKER_05,2520.76,2521.02, this
SPEAKER_05,2521.02,2521.16, does
SPEAKER_05,2521.16,2521.3, not
SPEAKER_05,2521.3,2521.78, directly
SPEAKER_05,2521.78,2522.14, engage
SPEAKER_05,2522.14,2522.32, with
SPEAKER_05,2522.32,2522.42, the
SPEAKER_05,2522.42,2522.74, principle
SPEAKER_05,2522.74,2522.9, that
SPEAKER_05,2522.9,2523.08, we
SPEAKER_05,2523.22,2523.28, give
SPEAKER_05,2523.28,2523.46, you
SPEAKER_05,2523.46,2523.88, about
SPEAKER_05,2523.88,2524.1, the
SPEAKER_05,2524.1,2524.52, balance
SPEAKER_05,2524.52,2524.72, of
SPEAKER_05,2524.72,2524.96, rights
SPEAKER_05,2524.94,2525.1, for
SPEAKER_05,2525.1,2525.58, individuals
SPEAKER_05,2525.58,2525.96, to
SPEAKER_05,2525.96,2526.12, be
SPEAKER_05,2526.12,2526.42, safe
SPEAKER_05,2526.42,2526.76, from
SPEAKER_05,2526.76,2527.2, fear.
SPEAKER_05,2527.44,2527.56, If
SPEAKER_05,2527.56,2527.66, you
SPEAKER_05,2527.66,2528.0, create
SPEAKER_05,2528.0,2528.2, an
SPEAKER_05,2528.2,2528.7, atmosphere
SPEAKER_05,2528.7,2529.28, of
SPEAKER_05,2529.28,2529.6, fear
SPEAKER_05,2529.6,2529.86, and
SPEAKER_05,2529.86,2530.0, an
SPEAKER_05,2530.0,2530.38, ignorance
SPEAKER_05,2530.38,2530.76, of
SPEAKER_05,2530.76,2530.94, the
SPEAKER_05,2530.94,2531.42," truth,"
SPEAKER_05,2531.42,2531.68, you're
SPEAKER_05,2531.68,2532.0, ultimately
SPEAKER_05,2532.0,2532.34, far
SPEAKER_05,2532.34,2532.76, more
SPEAKER_05,2532.76,2533.1, likely
SPEAKER_05,2533.1,2533.34, to
SPEAKER_05,2533.34,2533.94, persecute
SPEAKER_05,2533.94,2534.54, vulnerable
SPEAKER_05,2534.54,2535.36, minorities.
SPEAKER_05,2535.48,2535.6, The
SPEAKER_05,2535.6,2535.94, response
SPEAKER_05,2535.94,2536.06, that
SPEAKER_05,2536.06,2536.14, they
SPEAKER_05,2536.14,2536.28, give
SPEAKER_05,2536.28,2536.4, as
SPEAKER_05,2536.4,2536.78," well,"
SPEAKER_05,2536.78,2537.18, lack
SPEAKER_05,2537.18,2537.38, of
SPEAKER_05,2537.38,2538.0, representation
SPEAKER_05,2538.0,2538.8, is
SPEAKER_05,2538.8,2539.38, violence.
SPEAKER_05,2539.66,2539.78, Ladies
